business_id,name,state,city,postal_code,latitude,longitude,stars,review_count
VBsgtIwn8wy35P4nRUqt4g,D P Autobody,PA,Morrisville,19067,40.1914225719,-74.7660475597,4.5,6
OQayieN2Y7JXMZwBZ-qUJg,High End Car Stereo and Performance,PA,Philadelphia,19107,39.9578869,-75.1583231,4.5,45
SmGtuHmqlV2YWqhUecSU0w,Mayfair Express Lube,PA,Philadelphia,19135,40.0350992,-75.0445967,5.0,5
r5thRhSnNss1SabpD-varw,Value Kia,PA,Philadelphia,19153,39.905522,-75.224934,1.5,43
rk5i8u6hhzLVdWQMU09u2g,Bergey's Tire & Auto Service Centers,PA,Silverdale,18962,40.350297,-75.269553,3.0,6
HCHrmCaS_HgxgWhiTSG95A,Ashley Hunter's Tags & Insurance,PA,Folsom,19033,39.8818796,-75.3387354,5.0,5
Xk6kleP6A9NRFgYDm8a1Tw,Kelley & Souder Collision Service,PA,Norristown,19403,40.1589886457,-75.4064799665,3.5,6
fIY0CBxO2JCtwiDqmGmLMw,Caliber Collision,PA,Abington,19001,40.1229113,-75.1324189,3.5,6
UaabxTzAGkzEGKjI2dIKUQ,Magicure Auto Restoration,PA,Langhorne,19047,40.1628502,-74.9057948,5.0,6
2GhWfhXbrnMhSBu7x4u7FQ,Frankford Auto & Truck,PA,Philadelphia,19125,39.9775831,-75.1310734,4.0,17
ojZuG_1i6aDNTK8uq0LSTw,Marty's Auto Repair,PA,Primos,19018,39.9234948,-75.2998422,4.5,12
Cx5E7PyIBx2RtAslQN9y4A,Flourtown Service Center,PA,Flourtown,19031,40.113129,-75.214123,5.0,11
d6hWoLrGhrDOERKRtJbHkg,Aberdeen Sunoco,PA,Wayne,19087,40.0435083,-75.3810417,2.5,10
jQ8sm5DsB3ViFjJ_iHpHow,John Kennedy Mazda,PA,Pottstown,19464,40.2432783,-75.5652818,3.5,15
9AwzIwl6Q_-K17WB2lRvCg,Bertrand Auto Services,PA,Langhorne,19047,40.1596293,-74.9102129,3.5,6
V1l_59RO8n_WT3WMK8jOLg,Piazza Honda Of Springfield,PA,Springfield,19064,39.9178074712,-75.3336596362,3.0,94
QBDf3YiTlSIbH3jueNp0aA,Ramsays Automotive,PA,Downingtown,19335,40.0180443,-75.7370039,4.5,6
3QYmx03VwRhYtAawJsWDxA,Bob Adams Auto Service,PA,Lansdale,19446,40.2448284,-75.2897166,5.0,7
adgThekUMoNlAYwQ96388w,Northern Liberties Auto Clinic,PA,Philadelphia,19122,39.9812999034,-75.1426237535,4.5,69
i5p3LxGGjnUjKzdOEb1TiA,AAA Tire & Auto Service - King of Prussia,PA,King Of Prussia,19406,40.0944882502,-75.359160422,4.5,8
Wjf0-ko3H7zHYuzsgjA2-A,Goodyear Auto Service,PA,Thorndale,19372,39.9937576398,-75.7615863523,3.0,10
6fSKNvcpt2VL6Llx_6sTBg,Kirk's Auto Body,PA,Perkasie,18944,40.4008856,-75.2494975,3.5,6
oBsYYxvgNPA9fdS7h8lbNw,John Kennedy Collision Center,PA,Willow Grove,19090,40.1593887217,-75.1124433614,4.5,6
FUMAvaQ04H4yV12gCsVD-A,Pete's Auto Service Center,PA,Philadelphia,19152,40.0592249,-75.0590385,5.0,5
vn99BmcgJqMUwFoJOfD4dQ,Firestone Complete Auto Care,PA,Feasterville-Trevose,19053,40.14909,-75.00321,2.0,21
QMflyN4WNqQ3dJNZ4poFWA,Classic Auto Body Ltd,PA,Haverford,19041,40.0159885,-75.3064306,4.5,12
nGT2n5ORxATPpyAwOeBMdA,Murphy Ford,PA,Chester,19013,39.839401,-75.4029578,2.5,22
OIJRGqZBF8Dyqbo1GwjFpg,Sitko's Automotive Repair & Service,PA,Yardley,19067,40.2435959,-74.8377825,3.5,12
9AbOCIypvmXrJLETalOAXw,Norcini's Auto Body,PA,King of Prussia,19406,40.0857182,-75.3559293,4.0,19
JTracP-LoDgvhBUeaQl-gQ,Newtown Square Liberty,PA,Newtown Square,19073,39.986540028,-75.4020508865,3.5,6
xfS0MaeCdPKrWZ277H7xzg,Overseas Motor Works,PA,Philadelphia,19130,39.9673292,-75.1622696,5.0,46
CO9r8EOwyuAdgKHkr36lqg,Family Chrysler Dodge Jeep RAM,PA,Philadelphia,19153,39.9085709,-75.2239311,2.5,72
VmDIXh0lF6gnhQjt_q_fHQ,Meineke Car Care Center,PA,Glen Mills,19342,39.877292,-75.5445766,2.5,5
UsNpsN-4VqW3rkM9Keie-g,Houser's Automotive,PA,Brookhaven,19015,39.8610634,-75.388746,3.5,7
Di-P4tJTGSUt3BPY4w2gSQ,Kongs Auto Repair,PA,Philadelphia,19147,39.9334095,-75.1575444,4.5,11
C6K2OcRaErd1sYxBRLLQ7g,Mayer's Vanagon Repair,PA,Philadelphia,19136,40.0341788,-75.0250398,5.0,6
nyeZQ-MlgEWQZcUyHBimxQ,Malvern Collision Service,PA,Malvern,19355,40.04353,-75.5377,3.5,14
NfNABYWpy-wswAt3UUiP0g,Car Care Center,PA,Norristown,19403,40.140454,-75.3865547,4.5,12
zbxCiMrfXEF_SGDoGKf97Q,Jim's Berwyn Sunoco,PA,Berwyn,19312,40.047429,-75.435623,5.0,11
jy4OEVeFig1UCpSvrhUN5g,Main Line Transmission,PA,Paoli,19301,40.0419289,-75.4947754,5.0,5
01Q6wcBJH_IdR5RcYeZbXQ,NTB - National Tire & Battery,PA,King Of Prussia,19406,40.0850204,-75.3611668,2.5,19
FJ6kN_0lFg0bNa0iSBRiAA,Mike's Auto Body and Glass Center,PA,Philadelphia,19115,40.0820698,-75.037895,3.5,9
MSDgsMw2d0gP1LWlgq65IQ,Meineke Car Care Center,PA,Darby,19023,39.919581,-75.264452,1.5,7
b3dZkX1hahp8Rb_OVeRjAA,Reedman Toll Auto World,PA,Langhorne,19047,40.1727,-74.890621,2.0,208
JsldPyBYEPLDY-H2UHfFUw,Tom Sawyer Auto Repair,PA,Willow Grove,19090,40.148745,-75.115549,5.0,22
jPj5nTxIxS-S2cAcUxgyGQ,Firestone Complete Auto Care,PA,Levittown,19055,40.14367,-74.82011,2.0,9
z-8Y6JUQjkC46pxyKKpFsg,Low Cost Exhaust,PA,Levittown,19054,40.1828372,-74.864191,5.0,5
loKvxaXcclHzOreovOVEog,VNJ Collision Center,PA,Paoli,19301,40.0419102,-75.4930122,5.0,7
EmiMqy2cTo0SSxJZAoaWbw,Collision Care Auto Body Centers,PA,Narberth,19072,40.0105556,-75.2597111,4.5,10
E9L_2tPvLBag5SheNTfNvg,Barbera Autoland,PA,Philadelphia,19152,40.0543461328,-75.05019,2.0,119
6EhLBk4-54Sn453oTDcU5A,Longwood Tire & Service,PA,Kennett Square,19348,39.8475785,-75.6933051,5.0,5
MWMCeOfWU1415GVOGKkkPA,Infiniti of Ardmore,PA,Ardmore,19003,40.0103452995,-75.2964519835,2.5,55
JBMnmInruQAGFz3UteLC9A,Ike's Automotive,PA,West Chester,19382,39.9630332,-75.592846,4.0,5
D1_x57iIvaoF3YXmfmCA8Q,113 Automotive,PA,Downingtown,19335,39.9805898,-75.7400968,4.5,6
lxiciI5LMj1Kj4aTSxubKA,Northern Liberties Auto Repair,PA,Philadelphia,19122,39.9752858,-75.1435245,4.5,13
FhweSjCkzVDGbQibRIZ4CA,Auto Matters,PA,Bensalem,19020,40.0694304,-74.9512906,4.5,17
dr-xB6UZs5XPGa6sgVtnqA,Ricci's Transport and Recovery,PA,Philadelphia,19154,40.1109641,-74.9823374,2.5,25
GyLLcKUe50YwyFDrs3glUQ,Rafferty Subaru,PA,Newtown Square,19073,39.9762819,-75.4350645,2.5,83
o5gSkXHI0YFtvlyMuz2q9A,Audi Service Conshohocken,PA,Conshohocken,19428,40.1027154,-75.3088198,2.0,51
7lWluCZO9fybL7LGbi6_YA,John Kennedy Ford Pottstown,PA,Pottstown,19464,40.2438592,-75.5659695,3.5,15
F8otNsyo8aISSlx45Ynt0g,Joe Davis Autosport,PA,Perkasie,18944,40.3715692,-75.3006059,4.0,5
vGYCwZyen1sS3hJvQNLFYQ,Joe's Garage,PA,Harleysville,19438,40.2441995,-75.3403524,5.0,5
a8aTtTKoPVxm7_Ywdkdmqw,CARSTAR Fred Beans Doylestown,PA,Doylestown,18902,40.3388099,-75.127449,4.0,7
fUFq7a4PZulCrMjoIy5S6g,Mavis Discount Tire,PA,Norristown,19403,40.130863,-75.3985020362,3.5,31
VJBCo8Z520aYZgotw66r6A,Bucks County Auto Care,PA,Dublin,18917,40.3668301,-75.1952392,4.0,5
HHL5AD3DQo2DEoIE8xL62w,AAA Philadelphia Northeast,PA,Philadelphia,19114,40.0793384617,-75.0275457745,3.0,9
oW2VBByFiadmXgXUZsoGfg,Fred Beans Chevrolet,PA,Doylestown,18902,40.3368712,-75.1298647,2.5,23
L2G5b0ZBqddVuW6V21VRBA,All Pro Auto Service,PA,Feasterville Trevose,19053,40.1743996,-74.9623174,4.5,8
jZKoHLLeax-1KRWoUlnttg,Meineke Car Care Center,PA,Philadelphia,19128,40.0508956338,-75.2365271888,4.5,52
z7_Jg3l995C_94l5OJeLVw,Service King Collision Chester Springs/Eagle,PA,Chester Springs,19425,40.0722889298,-75.6809275225,2.0,9
eQkwEm3-IlsHZQosqv3VrA,Carlson's Alinement Service,PA,Penndel,19047,40.1525898,-74.9405803,4.0,6
cyc3z9GDujzyia55697WCw,Boss Automotive,PA,West Chester,19382,39.9584476951,-75.5894458464,3.5,6
GK5_MsgwdryfvoHdL2ifGw,Tires Plus,PA,Phoenixville,19460,40.130761,-75.545269,3.5,11
LuZNdY6isIgpmdtJY6CWNw,Advanced Auto,PA,Philadelphia,19148,39.9264935,-75.1640461,5.0,16
CdUKLdjPa74XSF7XdWLu1A,United Tire & Service of Phoenixville,PA,Phoenixville,19460,40.1293675494,-75.5266822,4.5,34
9EBT4EahTd_6bcOiRLQOsg,Spanial's Service Center,PA,Hatfield,19440,40.2545013,-75.3039106,4.0,6
kuCCKCv1JbfIi108De_01g,United Tire & Service of Downingtown,PA,Downingtown,19335,39.998731,-75.700982,4.0,12
tOVftOP1MBnKYKOx6WDucw,United Tire & Service of Concordville,PA,Glen Mills,19331,39.8826486,-75.5237512,4.5,18
x-yCdVJwwXXNdcF9_g70nQ,Fred Beans Ford of Doylestown,PA,Doylestown,18902,40.3395728,-75.1329206,2.0,83
_gklyXJFfyaZyavFXGfhBQ,Meineke Car Care Center,PA,Philadelphia,19123,39.9649285326,-75.16048,4.0,35
4fNTBqOkY20ihclE1kCfRQ,D & O Automotive,PA,Ardmore,19003,40.0097675,-75.2963488,5.0,7
3k05inIjD0WOQkd71_VNrQ,Central Auto Service,PA,Philadelphia,19104,39.962339,-75.200372,4.0,39
3Tv3_TTo92X1N7XUUk8YPw,J&M Discount Tire and Service Center,PA,Ridley Park,19078,39.8799913,-75.3121779,2.5,6
TnB1hHrqhyv9-ZlH-S2FXw,New Hope Auto Body,PA,New Hope,18938,40.3516652,-74.9551717,4.0,5
TxyvXKVuOnPt81pJHaJEGg,"Millevoi's Tire and Automotive, Bensalem",PA,Bensalem,19020,40.0671942,-74.9719739,3.5,14
kby_xmb9LUkbE3Pnt67Pdg,Fred Beans Ford of Newtown,PA,Newtown,18940,40.2303398,-74.9386993,2.5,23
uQ5e7KRbgOajfA_NwoV82g,Richards Automotive,PA,Kennett Square,19348,39.8414069,-75.7396475,4.5,11
NMu99exCKoTN6MDLqZ2khg,Big Oak Citgo,PA,Yardley,19067,40.20862,-74.82278,5.0,15
9yZwVEhw_BQXo9t2zz1rRQ,Hill Cadillac,PA,Newtown Square,19073,39.9846055,-75.4165078,3.0,16
IjaRokBRNoiY2c9_nI-SaA,Mike's Auto Body,PA,Philadelphia,19149,40.048787,-75.0689172,4.5,5
UUegcQkfeZyMCW_BM01Z3A,Degovanni Collision Experts,PA,Philadelphia,19128,40.0375386,-75.2390548,4.5,30
EryhKE6cP5M_dZkp6DBNcQ,Girard Auto Body,PA,Philadelphia,19132,40.0023618,-75.1683553,5.0,46
AxEEVco0Hh3f7Tix6zNrqQ,Vec Tire,PA,Oreland,19075,40.1157096,-75.1761982,5.0,16
OJ0AIZv41gagwrztBElofA,Advanced Automotive & Truck Repair,PA,West Chester,19382,39.962924,-75.589913,5.0,6
afHlRNogTUWOTXmtg3K4Eg,Jiffy Lube,PA,King of Prussia,19406,40.0889857,-75.3811815,3.5,21
4hRiKIaYx0mkm_kFYNfzEw,Jiffy Lube,PA,Bensalem,19020,40.1022351,-74.9499435,2.5,38
g0iCVzC9wUaELvX68ADrsg,Thomas Maggiano Auto Repair,PA,Philadelphia,19128,40.0273318,-75.209354,4.5,24
osnYhCIf-a1-89Hxit8x6A,AAMCO Transmissions & Total Car Care,PA,Feasterville Trevose,19053,40.1380130253,-75.0077368201,2.5,15
3ci0Gjn-WDpA708zHoW0Mg,Midas,PA,Thorndale,19335,39.9963986,-75.742145,2.5,10
RLayQs4xkYzqnkF9uqNTmA,Monro Auto Service and Tire Centers,PA,Blue Bell,19422,40.1497321782,-75.307457149,3.5,29
XyooQXUzZPRm_cJtVt8euQ,Roxborough Auto Service,PA,Philadelphia,19128,40.0256355,-75.2109394,4.5,7
U8dDDwrFZZ6VyNaWvv5EoQ,Al's Auto Clinic,PA,Philadelphia,19122,39.970543,-75.137769,3.0,5
-z0RlL4IaXa6ssgZTXPAwQ,Berardi's Auto Detailing,PA,West Chester,19382,39.8914709,-75.5548491,4.5,20
FSOGWOkjr_QI3X-2qmhSrA,Pat's Auto Tags,PA,Philadelphia,19134,39.9860647,-75.1045443,3.0,9
gHMUdZqJFLTGO7Lw-3h35A,7-Eleven,PA,PHILADELPHIA,19147,39.9365178,-75.1604358,3.0,7
e33nXCUVz6LhxAHtlPHvmQ,Videon Chevrolet of Phoenixville,PA,Phoenixville,19460,40.1303595,-75.5319403,4.5,6
XbmzNYMN6eulw3EzcGQifQ,Midas,PA,Bryn Mawr,19010,40.0127447107,-75.3158594166,2.0,23
D4hsYUOPgwKAYWBWJxEEmA,Bob's Village Automotive,PA,Cheltenham,19012,40.0623485,-75.0921834,5.0,6
Gj1rpSjETQwVQguOsPtWZA,AAA Clifton Heights Car Care Insurance Travel Center,PA,Clifton Heights,19018,39.9263516,-75.3076086,3.0,32
WS5VzIW4ThHtvjy0Acg38A,C & G Auto Repair,PA,Philadelphia,19111,40.057839,-75.078368,5.0,6
WL4m-SQnou7MaNXm4Ay1Xw,Accu-Tune,PA,Philadelphia,19148,39.9239336,-75.1615836,5.0,20
PzMB_Tj6eXZ2Tv_La7kNuA,Cadwalader Service Centre,PA,Elkins Park,19027,40.0814113,-75.1163953,4.5,15
n-MbvJ3gc68KakCKm2Ci4Q,Schummers Auto Repair - Kensington,PA,Philadelphia,19134,39.994234,-75.109375,4.5,9
anPEgsXBXVQhjYSdnxqELQ,Ruggeri Cadillac,PA,West Chester,19382,39.889882,-75.5549357,3.5,7
AzdXHnjfIA0ljYbyPg5roQ,Sussman Honda,PA,Abington,19001,40.1309513,-75.1262332,1.5,13
YhnhFRb_lPzW_b9IP0YUrA,Frank's Center Auto Service,PA,Newtown,18940,40.2306636,-74.9378427,5.0,8
99VdoaWJs5FpAtearuP7kA,Body Magic Auto Body,PA,Philadelphia,19114,40.0493006,-74.9903509,2.5,5
NWNoD-3SUGl9Ccz8sJp1cw,Cemi Automotive,PA,Horsham,19044,40.1851097,-75.1323276,4.0,8
x1ShPHrQNc2IvdzojWwxqA,Herb's Towing & Recovery,PA,Drexel Hill,19026,39.9370837,-75.2910379,2.5,6
EoBDjpWD5UcGvCVbvKdzZw,Piazza Honda Of Pottstown,PA,Limerick,19468,40.219499,-75.544095,2.5,44
vHG_Ycuz0vNgQ4E6sxW0eg,Whitemarsh Collision,PA,Plymouth Meeting,19462,40.106537,-75.2743836,4.5,26
AIEvgiZITx7khY_EViqz7Q,Universal Auto Repair,PA,Philadelphia,19111,40.0771008,-75.0828091,4.5,15
ztbzO7u1rsuoG1TkqCq38A,Glenwood Foreign Car,PA,Yardley,19067,40.19528,-74.81637,3.0,6
c7FcFpspVHUiQOlO3ypTnA,PV Express Lube & Auto,PA,Collegeville,19426,40.2362685,-75.4552993,4.0,23
fTs0We8_sApBZseQwEdPlQ,Neshaminy Auto Painting & Body Works,PA,Langhorne,19047,40.159253,-74.9137069,4.5,9
1Nft9b1Wuk5Pl_mQIEptcQ,3D Auto Body & Collision Centers,PA,Wayne,19087,40.043844,-75.3984739,4.0,15
7kAADCxr-q9ssaM_3VxacA,Burdumy Volvo,PA,Huntingdon Valley,19006,40.1220334,-75.0510499,2.5,11
ihrLYvVERvpEqQGkfA1lPA,Berwyn Collision,PA,Berwyn,19312,40.0453819,-75.447403,4.5,6
rNAFRj2hh-26-gxhzznavw,Autobahn Motor Sports,PA,Willow Grove,19090,40.1392633,-75.1179218,5.0,25
zd2dQmzDvlSnfPATQeuImQ,Abel Brothers Towing,PA,Malvern,19355,40.0723259,-75.5358811,4.0,17
X3NQ16Ltd9CGscxsi85xRA,Jule's Tires & Automotive Service,PA,Morrisville,19067,40.2035074,-74.7833074,4.0,11
vYPHbKGtbudOesyL7tOZMg,Schrader's Amoco,PA,Collegeville,19426,40.1893724,-75.4547963,4.5,7
dJH7mUzf1VFgysYgWjH6fA,Reds & Son Foreign Car Repair,PA,Philadelphia,19107,39.9590503,-75.1601867,3.5,39
3dWmjoSni1PJ2RVAR6s-Cg,Piazza Honda of Drexel Hill,PA,Drexel Hill,19026,39.9566506,-75.3209418,3.0,33
Lw6w21_sKJGXm3cfUdYoAw,Brian Hoskins Ford,PA,Coatesville,19320,39.9918361727,-75.7735290635,2.0,23
UxB8hLgUTOSVUtBv5Ty3sw,ACS Auto Body,PA,Lansdowne,19050,39.9381683,-75.269586,5.0,6
9LvA0NUSftDs13sADDRKQA,Meineke Car Care Center,PA,Exton,19341,40.0259856707,-75.6350320876,4.5,11
ZwA0j_bhG-eJsvoxp14t4g,Caliber Collision,PA,Flourtown,19031,40.1049637,-75.2127629,3.5,5
vDFMen3_UvgbMvMOjkVMyw,Phil's Excellent Auto Service,PA,Philadelphia,19145,39.9291152,-75.1852262,4.5,45
b0L4T5t7uYzSvghTT6EVJQ,AAA Warrington,PA,Warrington,18976,40.238823191,-75.1347864551,1.0,6
inG2oIDylX1kLsLLujXncg,Sloane Toyota of Philadelphia,PA,Philadelphia,19111,40.0549104,-75.0752594,2.0,66
mO1sDIOlHfrrqi-7QtRXEQ,Dougherty Automotive Services,PA,West Chester,19382,39.9470196,-75.5798753,4.0,10
oI61UF4obHx6RgY5ojNw7Q,Bob's Brake Muffler and Auto Repair,PA,Warminster,18974,40.202885,-75.093804,5.0,8
ZGlkcWdHSBZqk9CghLaw2A,Quakertown Mitsubishi,PA,Quakertown,18951,40.422451,-75.347427,1.5,6
RP_x4poTtML9DbcdX6zMOQ,Guthriesville Tire & Service,PA,Glenmoore,19343,40.0526115,-75.7936296,2.0,13
IwtPTminA8Zlr_FvuEZr9Q,Firestone Complete Auto Care,PA,North Wales,19454,40.23475,-75.24764,2.0,21
9dSYPfRcukFqPsvN-X7VeQ,Speedy Lube,PA,Philadelphia,19115,40.0978059221,-75.0304278731,2.0,16
FNQQdeY-IJFJaMvDvkdntg,CarVision,PA,Norristown,19403,40.143219,-75.39154,2.0,144
W9UZ0XISHldTTNBWLDgYug,Import Service Unlimited,PA,Philadelphia,19151,39.985816,-75.2467103,5.0,5
gxAlC-zwohHnc-Qr2y2pjw,Rocky's Auto Repair,PA,Philadelphia,19122,39.9769351679,-75.1339577278,4.0,14
-amg4-vvrHNPIzRDKF2Axg,Derkas Auto Body,PA,Philadelphia,19125,39.9743442,-75.1226581,2.5,18
6Xzt3k5SEHyoV01cvAwZqQ,Piazza Acura Of Ardmore,PA,Ardmore,19003,40.0093929,-75.2947513,3.5,79
vATmOYNSoZuR-Tzt1jQBFQ,AAMCO Transmissions & Total Car Care,PA,Norristown,19401,40.1413609,-75.3104695,1.5,9
B3d9LqtrGSRDNV1GhgIkzA,Caliber Collision,PA,Philadelphia,19125,39.9763583,-75.1221563,4.0,27
TJcRyJF-DYbXuABEemLH5g,NAPA Auto Parts,PA,ARDMORE,19003,40.0049623,-75.2858384,3.0,8
KN3eSwdWBkB6VvoZCGpfQA,Ambler Tire & Auto,PA,Ambler,19002,40.1519386,-75.2223357,4.5,15
KooDOBWqha4ZJgynQljalA,Geo M Yocum,PA,Lansdale,19446,40.2384962,-75.2785231,2.5,5
p0Sd3gHjam2YDRRmM132jQ,John Kennedy Mazda,PA,Conshohocken,19428,40.103942,-75.311261,3.5,47
Gl1ETVQpQHX6n3dWSvX59Q,Valaitis Motor Inc,PA,Philadelphia,19148,39.926295,-75.1518271,3.5,12
-juub8HT6IdijbBWb5dCdA,Kia Of West Chester,PA,West Chester,19382,39.9600749,-75.5874802,2.0,49
yvF7wsv5Ou2NLwotJ7frkg,Frank's Fleet Services,PA,Oaks,19456,40.1236207,-75.4532755,3.5,5
WXtL7W9jHYsdr8OIw-qlIA,Firestone Complete Auto Care,PA,Norristown,19401,40.142319,-75.313465,3.0,16
V9owgpuQhb6ebrzZbNL8LA,Midas,PA,Philadelphia,19134,39.9954954399,-75.0957303644,2.5,8
_5-bb3nXPssdFNP_sWW7pg,O'Neil Buick GMC,PA,Warminster,18974,40.211082,-75.106099,3.5,40
FQmscdrFJLHdekxdWi356Q,Rossi's Tire & Service,PA,Upper Darby,19082,39.9721235,-75.2859347,3.5,25
sRmUBhOrBDd1KovXgRd42w,Stillman Volvo,PA,West Chester,19382,39.9068813903,-75.5685847275,4.0,25
zOaOuYdQ5QMVTn8sT6ZYnQ,Reedman Toll Subaru of Exton,PA,Exton,19341,40.0249874,-75.6495531,2.5,8
NyE_IkAjdRhjw6Vyniq67w,Kens Automotive,PA,Philadelphia,19107,39.9582995,-75.1550369,4.5,121
x0nJf43KTJoHnFpBX2mi9g,Belmont's Garage,PA,Langhorne,19047,40.174473,-74.9304542,4.5,37
9DBaF-6CeVgvn82Lf5y8XA,Carver's Garage,PA,Richboro,18954,40.2083019795,-75.0146739916,4.5,7
appMXSCalT_9_WzQCfSTbw,A Bob's Towing,PA,Philadelphia,19137,40.0080117,-75.0785673,2.5,24
egfW5WNbWaV2NZAyvREsVA,Joel Muffler Zone,PA,Philadelphia,19140,40.0196493029,-75.1353046124,5.0,14
hRGO29QsdM9fksSuOMvS9A,Champ Automotive Services,PA,Philadelphia,19128,40.0353445,-75.2353603,5.0,18
kpiw396QpPI0GIgZlWSDHg,Service King Collision Philadelphia South,PA,Philadelphia,19153,39.8966129,-75.228609,3.0,18
orI1JFGAOLM5BPwxSU6ICA,3D Auto Body & Collision Centers,PA,West Chester,19380,40.0063562,-75.6290387,2.5,23
oYYnSGgIhMcAU0Lc3fBstw,Lansdale Sunoco,PA,Lansdale,19446,40.2423816,-75.3017677,5.0,8
PclwvF5Dlox3Vm61VDHkWA,Folcroft Auto Body,PA,Folcroft,19032,39.8860657047,-75.2781731962,5.0,6
JxnSljTOzOZptt3NrNQMdQ,Algar Ferrari of Philadelphia,PA,Bryn Mawr,19010,40.025846,-75.327542,4.5,7
X35419Wet1muzTEJ2TcnaA,Service King Collision Carlson,PA,West Chester,19382,39.9631383,-75.5972796,3.0,6
Yy0KpwICBd3V7u99QQtskA,Incognito Auto Repair,PA,Philadelphia,19119,40.0521155,-75.1958266,5.0,26
Nw70g3pgZl1FzgKfbRDAdQ,Don's Auto & Truck Repair,PA,Philadelphia,19125,39.9689966,-75.1327837,4.5,20
IeA0_HNiJ8_ssPIMkOnTTA,John Kennedy Ford Jenkintown,PA,Jenkintown,19046,40.1060094874,-75.1187910859,3.0,32
ymmMRHJoPeRuV32M0HAmRA,Jiffy Lube,PA,Philadelphia,19131,40.00058,-75.228692,3.5,108
bbeRKMn78_22Y3SxdaAIJg,Midas,PA,Colmar,18915,40.2813936915,-75.2613505,4.0,5
hPYVTbf3Gh4S5qpowJbyyA,Rocco's Collision Center,PA,Philadelphia,19147,39.9315129,-75.1584179,5.0,16
vkQ2Wp-lWuuJY4HOMXCUzA,Autocare USA,PA,Philadelphia,19124,40.0085031601,-75.0941481069,5.0,5
ggycryN-XnQfrb8X2EOY-w,Chris Radbill Automotive,PA,West Chester,19380,39.9794104,-75.5902511,4.0,5
S53RmUAdmg1bquBvbO41rA,Chapman Nissan,PA,Philadelphia,19153,39.9104334,-75.2237488,2.5,76
Ig91reskKFPK6FxUcVLImQ,Pep Boys,PA,Philadelphia,19123,39.9691774,-75.1594176,2.0,88
d9vJVJM2DifqWYN4Q4-gow,1939 Auto,PA,Philadelphia,19145,39.9264988,-75.1740323,5.0,61
piovihTkVbW_puHqHnr-Tw,J K K Auto Works,PA,Philadelphia,19119,40.0552729,-75.1813962,3.5,6
RtRnSTcNv6zyz-f3xlW5yg,Lafferty Chevrolet,PA,Warminster,18974,40.158155,-75.0149632,3.5,31
eci7H50J-n6n-5WfQzGt-Q,Yoo's Auto Service & Collision,PA,Philadelphia,19120,40.0297248,-75.1257949,1.5,6
JcM30w-_hz8CrRIxWQLyUQ,United Tire & Service of Paoli,PA,Paoli,19301,40.042207,-75.4792125484,5.0,35
J01vAIwEnMhWfYhUrdiT2A,McGarrigle's Automotive,PA,Springfield,19064,39.9241303,-75.3389632,4.5,13
ERLYZVpkH1XyFwPFImc5Cw,Vina Auto Care,PA,Philadelphia,19120,40.0363914,-75.1033399,5.0,8
Qp6gTafgrtOArzWjHv8sAA,A & W Auto Services,PA,Philadelphia,19119,40.0549304,-75.1865142,5.0,38
B_TJGtLjhIDcCjUN-RC1Qw,Weikel's Auto Repair,PA,Langhorne,19047,40.1526391,-74.9404684,4.5,5
fQwRRX-dgf-j8NJ2YOi0bw,3 Girls Towing,PA,Philadelphia,19150,40.0708629,-75.1577531,5.0,5
QkHF8eeJx9R7S95ifUtDIw,AAA West Chester Car Care Insurance Travel Center,PA,West Chester,19380,39.965723,-75.594472,2.0,20
kCdrrezhCn-JzW91XXO3TQ,Joe Long's East Falls Automotive,PA,Philadelphia,19129,40.0099995,-75.1887369,4.5,27
lvAKhBQZyTgKF9kpuXy2ZA,United Tire & Service of Rosemont,PA,Rosemont,19010,40.0257099,-75.3264569,4.0,12
hJhuD9fTaLJzsJkPzt4ocw,SNS Auto Repair,PA,Norristown,19403,40.1612815,-75.3799748,3.5,6
c8CWWwTSi6Y7hNCmxe5KkQ,Paoli Ford,PA,Paoli,19301,40.0415983,-75.4865546,3.5,43
mu80D_4-hJY3jCM9xbLiAg,Al's Auto,PA,Trevose,19053,40.14385,-74.96013,2.5,13
35RzsskfrOOZyyBa5r42kQ,Blittersdorfs Automotive,PA,Kennett Square,19348,39.8452348,-75.7137294,4.0,5
mkAiWG4S1ChL8l92HvnYUQ,Alloy Wheel Repair Specialists,PA,Philiidelphia,19127,40.0343451,-75.234023,4.5,7
4-n4T4JF1nOkmAm89Ypt8g,Concord Auto Body Shop,PA,Glen Mills,19342,39.8769123,-75.5444556,5.0,7
XLfQU6iozXl_Ijl3ct6P_w,Gibbons Automotive,PA,Media,19063,39.9168633,-75.3911436,4.0,23
nrJE1NcVX04JsGmKrfErzQ,Allen Tire & Service,PA,Philadelphia,19111,40.0483967018,-75.0965430097,4.0,18
TOgvCg_fAUUGI5DMGqxBhg,Fred Beans Ford of West Chester,PA,West Chester,19382,39.9705627,-75.5663335,3.0,18
OOgvSqg1dhlOI3JMlzU-nA,Rissi's Automotive Service,PA,New Britain,18901,40.2996658,-75.1572971,5.0,6
Mux7Uw6sHb4lUQMwJ3MR5A,Creamery Tire - Chalfont,PA,Chalfont,18914,40.2668227501,-75.2295686361,5.0,8
iVAw6Xl4051W1lUeLEUw3w,CK Auto Image Repairs,PA,Philadelphia,19147,39.9360454,-75.1560871,5.0,64
