business_id,business_name,fault_type,repair_count,avg_rating,composite_score
nGgJ0d7UArVmr4NmdFVUvA,Branca's Auto Service,brakes,1,3.5,2.4260151319598084
nGgJ0d7UArVmr4NmdFVUvA,Branca's Auto Service,electrical_system,1,3.5,2.4260151319598084
nGgJ0d7UArVmr4NmdFVUvA,Branca's Auto Service,wheels_and_tires,1,3.5,2.4260151319598084
qDsu4sY9Mj01blkohcP2xw,Service King Collision Collegeville,body_and_exterior,1,3.5,2.4260151319598084
m5OsX6UdhfYrMrQVIWzuIg,Mr Tire Auto Service Centers,engine,1,3.5,2.4260151319598084
m5OsX6UdhfYrMrQVIWzuIg,Mr Tire Auto Service Centers,brakes,1,3.5,2.4260151319598084
yEORuinc1dfDYznNG_zx4g,Mavis Discount Tire,brakes,1,3.5,2.4260151319598084
yEORuinc1dfDYznNG_zx4g,Mavis Discount Tire,engine,1,3.5,2.4260151319598084
QjPq4cLdebWezChwX-H8Qw,Concordville Subaru,interior,1,3.5,2.4260151319598084
QjPq4cLdebWezChwX-H8Qw,Concordville Subaru,lighting,1,3.5,2.4260151319598084
yEORuinc1dfDYznNG_zx4g,Mavis Discount Tire,lighting,1,3.5,2.4260151319598084
QjPq4cLdebWezChwX-H8Qw,Concordville Subaru,steering,1,3.5,2.4260151319598084
mXcjGClCK67VVCSx0hrtMw,O'Brien's Tire & Auto,lighting,1,3.5,2.4260151319598084
m31PJdYspFKztEzT7RiXHQ,Gene's Foreign Car Service & Parts,wheels_and_tires,1,3.5,2.4260151319598084
m31PJdYspFKztEzT7RiXHQ,Gene's Foreign Car Service & Parts,transmission,1,3.5,2.4260151319598084
XP0js6XHiWaCd_LFwGhZpA,Smiths Auto & Truck Service Center,wheels_and_tires,1,3.5,2.4260151319598084
XP0js6XHiWaCd_LFwGhZpA,Smiths Auto & Truck Service Center,suspension,1,3.5,2.4260151319598084
XP0js6XHiWaCd_LFwGhZpA,Smiths Auto & Truck Service Center,exhaust_system,1,3.5,2.4260151319598084
yEORuinc1dfDYznNG_zx4g,Mavis Discount Tire,steering,1,3.5,2.4260151319598084
QjWvrSA8MjjzBiWZ74fKNg,Marvin E Kanze,engine,1,3.5,2.4260151319598084
mXcjGClCK67VVCSx0hrtMw,O'Brien's Tire & Auto,interior,1,3.5,2.4260151319598084
XP0js6XHiWaCd_LFwGhZpA,Smiths Auto & Truck Service Center,brakes,1,3.5,2.4260151319598084
m31PJdYspFKztEzT7RiXHQ,Gene's Foreign Car Service & Parts,brakes,1,3.5,2.4260151319598084
m31PJdYspFKztEzT7RiXHQ,Gene's Foreign Car Service & Parts,body_and_exterior,1,3.5,2.4260151319598084
lDu-FMWCRVaDa9830-aVbg,Liberty Service Center,electrical_system,1,3.5,2.4260151319598084
M_yGuw7bmwhhI4YZYn7B0Q,J & G Automotive,body_and_exterior,1,3.5,2.4260151319598084
NAX8VZc3avMuGpsVYKz_Pw,Volkswagen of Newtown Square,wheels_and_tires,1,3.5,2.4260151319598084
icgaK82qy5NGr1uLVFejyQ,Pacifico Marple Ford Lincoln,miscellaneous,1,3.5,2.4260151319598084
m8Kj5ywcZ3LcmYDM7JQgPA,Lionville Car Care Center,engine,1,3.5,2.4260151319598084
N1h1QCuVpQR-KgvOZ-ASmw,Ciocca Chevrolet of Quakertown,engine,1,3.5,2.4260151319598084
n2y3VYdQkpTaA10vHsiO_w,Lin Bethman & Sons Auto Center,body_and_exterior,1,3.5,2.4260151319598084
YB4C2sfSn_kysJvhq6df8w,John Kennedy Ford,safety_systems,1,3.5,2.4260151319598084
JTracP-LoDgvhBUeaQl-gQ,Newtown Square Liberty,body_and_exterior,1,3.5,2.4260151319598084
JTracP-LoDgvhBUeaQl-gQ,Newtown Square Liberty,electrical_system,1,3.5,2.4260151319598084
JTracP-LoDgvhBUeaQl-gQ,Newtown Square Liberty,interior,1,3.5,2.4260151319598084
Y6GpfiPURPrZRAXlksrimw,Dominick's Auto Body,body_and_exterior,1,3.5,2.4260151319598084
IxopnFY3N31qMErNHaRTGg,Lei's Auto & Collision Service Center,interior,1,3.5,2.4260151319598084
N1h1QCuVpQR-KgvOZ-ASmw,Ciocca Chevrolet of Quakertown,body_and_exterior,1,3.5,2.4260151319598084
IxopnFY3N31qMErNHaRTGg,Lei's Auto & Collision Service Center,lighting,1,3.5,2.4260151319598084
YB4C2sfSn_kysJvhq6df8w,John Kennedy Ford,transmission,1,3.5,2.4260151319598084
n13cJNHjiuihU1bmzxPwlw,A&T Subaru,transmission,1,3.5,2.4260151319598084
JuzHhuWV19SRNcHk7YNwHw,The Engine Exchange & Auto Repair,lighting,1,3.5,2.4260151319598084
IxopnFY3N31qMErNHaRTGg,Lei's Auto & Collision Service Center,steering,1,3.5,2.4260151319598084
qVHy3a6QdFvleRBiZ9JfXw,Mickey's Suburban Alignment,body_and_exterior,1,3.5,2.4260151319598084
QwAkBM7iwHJDZOmjeUZMWQ,Jay Clark's Automotive Diagnostics Center,engine,1,3.5,2.4260151319598084
jygrkzqAdyQKSJkE9XNGlQ,Executive Auto Salon,wheels_and_tires,1,3.5,2.4260151319598084
IxopnFY3N31qMErNHaRTGg,Lei's Auto & Collision Service Center,transmission,1,3.5,2.4260151319598084
IsGahVBhckUBGNKJ6a4Dyw,LRA Enterprises Auto Museum & Sales,engine,1,3.5,2.4260151319598084
wzyuBcu40tA3m541Pv0d3g,Mike Kilian Small Engine Repair,steering,1,3.5,2.4260151319598084
YB4C2sfSn_kysJvhq6df8w,John Kennedy Ford,body_and_exterior,1,3.5,2.4260151319598084
Iy_Zw6r3vagiMF-e63EMhQ,United Tire & Service of Lower Merion,steering,1,3.5,2.4260151319598084
wzyuBcu40tA3m541Pv0d3g,Mike Kilian Small Engine Repair,fuel_system,1,3.5,2.4260151319598084
iRSvy8AhvW6A27WTSrwJew,Wensel's Auto Center,engine,1,3.5,2.4260151319598084
NAX8VZc3avMuGpsVYKz_Pw,Volkswagen of Newtown Square,body_and_exterior,1,3.5,2.4260151319598084
NAX8VZc3avMuGpsVYKz_Pw,Volkswagen of Newtown Square,transmission,1,3.5,2.4260151319598084
m8Kj5ywcZ3LcmYDM7JQgPA,Lionville Car Care Center,wheels_and_tires,1,3.5,2.4260151319598084
M_yGuw7bmwhhI4YZYn7B0Q,J & G Automotive,wheels_and_tires,1,3.5,2.4260151319598084
m8Kj5ywcZ3LcmYDM7JQgPA,Lionville Car Care Center,steering,1,3.5,2.4260151319598084
lxe2Pok6zfo0YJsXpqfvUw,Busted Knuckle Garage,wheels_and_tires,1,3.5,2.4260151319598084
jQLoPMoIck8H1FWHqHgcOg,Rydon Auto Glass & Upholstery,electrical_system,1,3.5,2.4260151319598084
I7ik7RrP0g6hsmMT_TAMZw,Tire Choice Auto Service Centers,transmission,1,3.5,2.4260151319598084
rGvux89F8m-NOFwI75dDPA,The Great Britains,transmission,1,3.5,2.4260151319598084
MAq8a1af2OE9ljiRNBNlog,Mavis Discount Tire,body_and_exterior,1,3.5,2.4260151319598084
MAq8a1af2OE9ljiRNBNlog,Mavis Discount Tire,brakes,1,3.5,2.4260151319598084
I7ik7RrP0g6hsmMT_TAMZw,Tire Choice Auto Service Centers,electrical_system,1,3.5,2.4260151319598084
XDam-EIdtu0Z8MSWPaRJyg,Bob's Service Center,wheels_and_tires,1,3.5,2.4260151319598084
XDam-EIdtu0Z8MSWPaRJyg,Bob's Service Center,electrical_system,1,3.5,2.4260151319598084
jQ8sm5DsB3ViFjJ_iHpHow,John Kennedy Mazda,wheels_and_tires,1,3.5,2.4260151319598084
jQ8sm5DsB3ViFjJ_iHpHow,John Kennedy Mazda,miscellaneous,1,3.5,2.4260151319598084
o6Om36i4Hq7hMAW5dnJquA,Mavis Discount Tire,body_and_exterior,1,3.5,2.4260151319598084
LrH3WQwkAQqe9LmhQJocOA,Pinnacle Auto Repair and Tires,climate_control,1,3.5,2.4260151319598084
-rGocJekjtLnrn3MYKxJVg,Joey C's Towing and Collision,body_and_exterior,1,3.5,2.4260151319598084
-rGocJekjtLnrn3MYKxJVg,Joey C's Towing and Collision,wheels_and_tires,1,3.5,2.4260151319598084
OIJRGqZBF8Dyqbo1GwjFpg,Sitko's Automotive Repair & Service,electrical_system,1,3.5,2.4260151319598084
OIJRGqZBF8Dyqbo1GwjFpg,Sitko's Automotive Repair & Service,wheels_and_tires,1,3.5,2.4260151319598084
rGvux89F8m-NOFwI75dDPA,The Great Britains,engine,1,3.5,2.4260151319598084
LoVVyTKjpuH3H3q8Iyre_g,VAC Motorsports,suspension,1,3.5,2.4260151319598084
LiK9oDozEhkc2pAi88DoGw,Bryn Mawr Auto Body,brakes,1,3.5,2.4260151319598084
lJVQdsRWDC-oeCZ6p1oqSQ,Jones BP,wheels_and_tires,1,3.5,2.4260151319598084
lLcmKhk4qN4sSb1YzOBKfQ,Chester County Transmissions,electrical_system,1,3.5,2.4260151319598084
jJjatZBO2xtuAmxy5iVccw,Soly's Car Care,brakes,1,3.5,2.4260151319598084
OLc6GZdmltpMDtUlMZYXRA,Christian Brothers Automotive Montgomery Mall,body_and_exterior,1,3.5,2.4260151319598084
OLc6GZdmltpMDtUlMZYXRA,Christian Brothers Automotive Montgomery Mall,wheels_and_tires,1,3.5,2.4260151319598084
p0Sd3gHjam2YDRRmM132jQ,John Kennedy Mazda,miscellaneous,1,3.5,2.4260151319598084
P3peXa2rUl1LvDSiY5MKOg,Tec-One Foreign Motors,body_and_exterior,1,3.5,2.4260151319598084
jmINqGKH1IC9IbVx3qnp9Q,GT Automotive Center,brakes,1,3.5,2.4260151319598084
pbBxPYGVMwF0MYK0Mp-7mw,Pep Boys Auto Service & Tire,electrical_system,1,3.5,2.4260151319598084
hS6dyRJWAw9XZYTeuXFKqg,Tires Etc,transmission,1,3.5,2.4260151319598084
hS6dyRJWAw9XZYTeuXFKqg,Tires Etc,interior,1,3.5,2.4260151319598084
pbBxPYGVMwF0MYK0Mp-7mw,Pep Boys Auto Service & Tire,brakes,1,3.5,2.4260151319598084
pbBxPYGVMwF0MYK0Mp-7mw,Pep Boys Auto Service & Tire,body_and_exterior,1,3.5,2.4260151319598084
L-nOJJQmU2JGx7_dhbCbQg,County Corvette Sales,engine,1,3.5,2.4260151319598084
LiK9oDozEhkc2pAi88DoGw,Bryn Mawr Auto Body,interior,1,3.5,2.4260151319598084
nyeZQ-MlgEWQZcUyHBimxQ,Malvern Collision Service,electrical_system,1,3.5,2.4260151319598084
-LhHRDjO6u1klmV6Pb0PyQ,J & J Auto & Truck Repairs,engine,1,3.5,2.4260151319598084
xkJnPC6rv7Utg7ZF55D8Hw,CJ's Tire & Automotive,lighting,1,3.5,2.4260151319598084
lDu-FMWCRVaDa9830-aVbg,Liberty Service Center,wheels_and_tires,1,3.5,2.4260151319598084
NRbOBw1miiuy6t89t6zRlw,Hillside Auto Service,wheels_and_tires,1,3.5,2.4260151319598084
lDu-FMWCRVaDa9830-aVbg,Liberty Service Center,suspension,1,3.5,2.4260151319598084
lxe2Pok6zfo0YJsXpqfvUw,Busted Knuckle Garage,steering,1,3.5,2.4260151319598084
lDu-FMWCRVaDa9830-aVbg,Liberty Service Center,steering,1,3.5,2.4260151319598084
NRbOBw1miiuy6t89t6zRlw,Hillside Auto Service,brakes,1,3.5,2.4260151319598084
NRbOBw1miiuy6t89t6zRlw,Hillside Auto Service,body_and_exterior,1,3.5,2.4260151319598084
lDu-FMWCRVaDa9830-aVbg,Liberty Service Center,lighting,1,3.5,2.4260151319598084
I7ik7RrP0g6hsmMT_TAMZw,Tire Choice Auto Service Centers,brakes,1,3.5,2.4260151319598084
rA-C_of6pZhRMIXuadnYgA,Meineke Car Care Center,wheels_and_tires,1,3.5,2.4260151319598084
rA-C_of6pZhRMIXuadnYgA,Meineke Car Care Center,suspension,1,3.5,2.4260151319598084
rA-C_of6pZhRMIXuadnYgA,Meineke Car Care Center,exhaust_system,1,3.5,2.4260151319598084
rA-C_of6pZhRMIXuadnYgA,Meineke Car Care Center,engine,1,3.5,2.4260151319598084
rA-C_of6pZhRMIXuadnYgA,Meineke Car Care Center,brakes,1,3.5,2.4260151319598084
rA-C_of6pZhRMIXuadnYgA,Meineke Car Care Center,body_and_exterior,1,3.5,2.4260151319598084
xnmIZz0EJ1Pv42JufeN-Qw,Maaco Auto Body Shop & Painting,wheels_and_tires,1,3.5,2.4260151319598084
Xk6kleP6A9NRFgYDm8a1Tw,Kelley & Souder Collision Service,interior,1,3.5,2.4260151319598084
jsoH51CfFWpNRsh1SxQ48Q,Bergey's Ford,steering,1,3.5,2.4260151319598084
HXZHg8pMjfPFc3JbvRe6iQ,AAMCO Transmissions & Total Car Care,engine,1,3.5,2.4260151319598084
-LGBQWPNa247AwbcpjzNKA,Carshop - Glen Mills,body_and_exterior,1,3.5,2.4260151319598084
xkJnPC6rv7Utg7ZF55D8Hw,CJ's Tire & Automotive,suspension,1,3.5,2.4260151319598084
xnmIZz0EJ1Pv42JufeN-Qw,Maaco Auto Body Shop & Painting,interior,1,3.5,2.4260151319598084
BExY73aONudcKtgLlHfMbQ,Delta Auto Protect,body_and_exterior,4,1.5,2.4141568686511503
le_0uPkQ9BQQwSUIThHRNw,Reedman Toll Chevrolet Langhorne,transmission,4,1.5,2.4141568686511503
Zq3rnDND8yzpoqdcabFThQ,Back 2 New,body_and_exterior,4,1.5,2.4141568686511503
ZpDEotka4TLUKn4V2LXMew,Pep Boys Automotive,wheels_and_tires,4,1.5,2.4141568686511503
tdt-kHYKKigMWGGN6ynV2A,NTB - National Tire & Battery,brakes,2,2.0,2.1972245773362196
XbmzNYMN6eulw3EzcGQifQ,Midas,wheels_and_tires,2,2.0,2.1972245773362196
M9hYI_bxPykqTKeZt1YzMA,Reedman Toll Chrysler Dodge Jeep RAM of Jenkintown,body_and_exterior,2,2.0,2.1972245773362196
PRrUvMLjJqbmpjKD_w6RGw,Pep Boys,body_and_exterior,2,2.0,2.1972245773362196
YXiToBAhXFXV-kpeV81qkA,Midas,wheels_and_tires,2,2.0,2.1972245773362196
e3RiH0wYnOY3tsfpWZFrLg,Roberts Honda,lighting,2,2.0,2.1972245773362196
M9hYI_bxPykqTKeZt1YzMA,Reedman Toll Chrysler Dodge Jeep RAM of Jenkintown,brakes,2,2.0,2.1972245773362196
M9hYI_bxPykqTKeZt1YzMA,Reedman Toll Chrysler Dodge Jeep RAM of Jenkintown,electrical_system,2,2.0,2.1972245773362196
XcKgijsls5s6GQbDeZlLIw,Sloane Toyota of Devon,wheels_and_tires,2,2.0,2.1972245773362196
M9hYI_bxPykqTKeZt1YzMA,Reedman Toll Chrysler Dodge Jeep RAM of Jenkintown,interior,2,2.0,2.1972245773362196
uUVCDhsqJ0DbLsUWCf_EnA,Mike Piazza Honda,lighting,2,2.0,2.1972245773362196
XcKgijsls5s6GQbDeZlLIw,Sloane Toyota of Devon,engine,2,2.0,2.1972245773362196
e3RiH0wYnOY3tsfpWZFrLg,Roberts Honda,engine,2,2.0,2.1972245773362196
PRN4IdoPO7mCG_GWtHYE0g,Car Spot,engine,2,2.0,2.1972245773362196
tdt-kHYKKigMWGGN6ynV2A,NTB - National Tire & Battery,body_and_exterior,2,2.0,2.1972245773362196
XXaRJasFpk9gK-lkEIjHOg,Midas,engine,2,2.0,2.1972245773362196
-juub8HT6IdijbBWb5dCdA,Kia Of West Chester,engine,2,2.0,2.1972245773362196
liqt7SoXVWmWS8z_flmg5A,Mavis Discount Tire,steering,2,2.0,2.1972245773362196
9swyv-TY5qB9ZTfSFrec3A,Keenan Honda,electrical_system,2,2.0,2.1972245773362196
XSWGss6EB7qOci9K7iGG-A,AAMCO Transmissions & Total Car Care,transmission,2,2.0,2.1972245773362196
LCYE3aQGQf74Z13U2g81Lg,Plymouth Auto & Tire Center,electrical_system,2,2.0,2.1972245773362196
LCYE3aQGQf74Z13U2g81Lg,Plymouth Auto & Tire Center,lighting,2,2.0,2.1972245773362196
LCYE3aQGQf74Z13U2g81Lg,Plymouth Auto & Tire Center,transmission,2,2.0,2.1972245773362196
liqt7SoXVWmWS8z_flmg5A,Mavis Discount Tire,exhaust_system,2,2.0,2.1972245773362196
TYLcvZn7vM7R3SS7AM7TgA,"Chapman Ford Sales, Inc.",brakes,2,2.0,2.1972245773362196
TYLcvZn7vM7R3SS7AM7TgA,"Chapman Ford Sales, Inc.",electrical_system,2,2.0,2.1972245773362196
TYLcvZn7vM7R3SS7AM7TgA,"Chapman Ford Sales, Inc.",lighting,2,2.0,2.1972245773362196
7Y6lpSwXVcpn3rfoJD7T-Q,Springfield Mitsubishi,body_and_exterior,2,2.0,2.1972245773362196
lsgUussl7kP3Ml9hzelHPw,Pep Boys,body_and_exterior,2,2.0,2.1972245773362196
TYLcvZn7vM7R3SS7AM7TgA,"Chapman Ford Sales, Inc.",steering,2,2.0,2.1972245773362196
ZeJjnl4o5sffMxPTt7h6ug,Samantha's Towing & Recovery,body_and_exterior,2,2.0,2.1972245773362196
liqt7SoXVWmWS8z_flmg5A,Mavis Discount Tire,suspension,2,2.0,2.1972245773362196
ZBWsr9gEYlbOeeZ4bH9diA,Keenan Auto Body,body_and_exterior,2,2.0,2.1972245773362196
u1wHL1AHg7Nun0Y6A69x2g,Firestone Complete Auto Care,steering,2,2.0,2.1972245773362196
b3dZkX1hahp8Rb_OVeRjAA,Reedman Toll Auto World,interior,2,2.0,2.1972245773362196
u1wHL1AHg7Nun0Y6A69x2g,Firestone Complete Auto Care,brakes,2,2.0,2.1972245773362196
z7_Jg3l995C_94l5OJeLVw,Service King Collision Chester Springs/Eagle,body_and_exterior,2,2.0,2.1972245773362196
9ENpc5Vdh4QwVRQUR1XCJw,Pep Boys,brakes,2,2.0,2.1972245773362196
KuF7DTeMLbWFVIAoPIpvRQ,Midas,wheels_and_tires,2,2.0,2.1972245773362196
KuF7DTeMLbWFVIAoPIpvRQ,Midas,suspension,2,2.0,2.1972245773362196
-juub8HT6IdijbBWb5dCdA,Kia Of West Chester,interior,2,2.0,2.1972245773362196
zLTLhABWzGvl0xiRd47qoA,Fred Beans Dodge Chrysler Jeep,electrical_system,2,2.0,2.1972245773362196
PRrUvMLjJqbmpjKD_w6RGw,Pep Boys,brakes,2,2.0,2.1972245773362196
-juub8HT6IdijbBWb5dCdA,Kia Of West Chester,wheels_and_tires,2,2.0,2.1972245773362196
PRrUvMLjJqbmpjKD_w6RGw,Pep Boys,electrical_system,2,2.0,2.1972245773362196
7Y6lpSwXVcpn3rfoJD7T-Q,Springfield Mitsubishi,wheels_and_tires,2,2.0,2.1972245773362196
84yw5ygD_XsNZ-SDVdctLA,Sussman Hyundai,body_and_exterior,2,2.0,2.1972245773362196
zLTLhABWzGvl0xiRd47qoA,Fred Beans Dodge Chrysler Jeep,brakes,2,2.0,2.1972245773362196
84yw5ygD_XsNZ-SDVdctLA,Sussman Hyundai,transmission,2,2.0,2.1972245773362196
D0nDnfOxToegzUV-58HhtA,Devon Nissan,wheels_and_tires,2,2.0,2.1972245773362196
D0nDnfOxToegzUV-58HhtA,Devon Nissan,lighting,2,2.0,2.1972245773362196
k1K3HdNmBALP9pSD5neydw,Colonial Hyundai,steering,2,2.0,2.1972245773362196
x-yCdVJwwXXNdcF9_g70nQ,Fred Beans Ford of Doylestown,engine,2,2.0,2.1972245773362196
-7CYsFW13luajJHsl73bkg,Superior Motor Service Inc.,brakes,2,2.0,2.1972245773362196
KuF7DTeMLbWFVIAoPIpvRQ,Midas,body_and_exterior,2,2.0,2.1972245773362196
KuF7DTeMLbWFVIAoPIpvRQ,Midas,electrical_system,2,2.0,2.1972245773362196
KuF7DTeMLbWFVIAoPIpvRQ,Midas,lighting,2,2.0,2.1972245773362196
XbmzNYMN6eulw3EzcGQifQ,Midas,transmission,2,2.0,2.1972245773362196
pajaST0lkqKzdzx7AsAy0g,Nick's Auto Sales,body_and_exterior,2,2.0,2.1972245773362196
u1wHL1AHg7Nun0Y6A69x2g,Firestone Complete Auto Care,lighting,2,2.0,2.1972245773362196
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,electrical_system,2,2.0,2.1972245773362196
54NQk8KBYd8lMD3bLVbrAQ,Pep Boys,body_and_exterior,2,2.0,2.1972245773362196
54NQk8KBYd8lMD3bLVbrAQ,Pep Boys,electrical_system,2,2.0,2.1972245773362196
zwfJmPoDnpIO_Uh6sy56xg,Exton Nissan,brakes,2,2.0,2.1972245773362196
NAtR_paYrYp7IWqzGIPiYQ,Marty Sussman Honda,wheels_and_tires,2,2.0,2.1972245773362196
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,transmission,2,2.0,2.1972245773362196
FoIKunXAHONBK5VpL_4dQw,Jeff D'Ambrosio Dodge Chrysler Jeep Ram,steering,2,2.0,2.1972245773362196
itXGRcSJs2DXDaD86yDqRg,Don Wallence Auto Sales,engine,2,2.0,2.1972245773362196
GpN4ZVRZaU2jaixGjqCCXQ,CJ's Tire & Automotive,engine,2,2.0,2.1972245773362196
_veiFeqzouo-7xDGaa9VCA,Tires Etc,suspension,2,2.0,2.1972245773362196
IwtPTminA8Zlr_FvuEZr9Q,Firestone Complete Auto Care,body_and_exterior,2,2.0,2.1972245773362196
FNjlHgBGW7g6_RdEG63wkA,Linnett's Gulf,lighting,2,2.0,2.1972245773362196
FNjlHgBGW7g6_RdEG63wkA,Linnett's Gulf,body_and_exterior,2,2.0,2.1972245773362196
IwtPTminA8Zlr_FvuEZr9Q,Firestone Complete Auto Care,engine,2,2.0,2.1972245773362196
SfBnlpeEn8QTy9ax64BIOQ,Pep Boys,electrical_system,2,2.0,2.1972245773362196
SfBnlpeEn8QTy9ax64BIOQ,Pep Boys,engine,2,2.0,2.1972245773362196
SfBnlpeEn8QTy9ax64BIOQ,Pep Boys,steering,2,2.0,2.1972245773362196
zwfJmPoDnpIO_Uh6sy56xg,Exton Nissan,transmission,2,2.0,2.1972245773362196
Ig91reskKFPK6FxUcVLImQ,Pep Boys,lighting,2,2.0,2.1972245773362196
GpN4ZVRZaU2jaixGjqCCXQ,CJ's Tire & Automotive,suspension,2,2.0,2.1972245773362196
inG2oIDylX1kLsLLujXncg,Sloane Toyota of Philadelphia,interior,2,2.0,2.1972245773362196
nOxLiPMNDxcPe0k7Xa6ftg,Armen Chevrolet,engine,2,2.0,2.1972245773362196
pFKAFPv08VmxCjfWXe6BgQ,Firestone Complete Auto Care,lighting,2,2.0,2.1972245773362196
pFKAFPv08VmxCjfWXe6BgQ,Firestone Complete Auto Care,suspension,2,2.0,2.1972245773362196
41ktBnPdPcaGuHP-oKke9g,Nissan 422 of Limerick,electrical_system,2,2.0,2.1972245773362196
41ktBnPdPcaGuHP-oKke9g,Nissan 422 of Limerick,interior,2,2.0,2.1972245773362196
41ktBnPdPcaGuHP-oKke9g,Nissan 422 of Limerick,steering,2,2.0,2.1972245773362196
41ktBnPdPcaGuHP-oKke9g,Nissan 422 of Limerick,wheels_and_tires,2,2.0,2.1972245773362196
-Wyh5nrgFXVlkkbb1xC1yg,McCoy's Auto Service Center,wheels_and_tires,2,2.0,2.1972245773362196
ZWFLrxSOPV7Epu4QtM_y4g,Del Chevrolet,engine,2,2.0,2.1972245773362196
nr4mQLpcMZKf0LugxiBrwQ,Pep Boys,electrical_system,2,2.0,2.1972245773362196
3fD7Pbi_VozCRS-eIjzIag,Midas,suspension,2,2.0,2.1972245773362196
3fD7Pbi_VozCRS-eIjzIag,Midas,electrical_system,2,2.0,2.1972245773362196
nr4mQLpcMZKf0LugxiBrwQ,Pep Boys,engine,2,2.0,2.1972245773362196
nr4mQLpcMZKf0LugxiBrwQ,Pep Boys,steering,2,2.0,2.1972245773362196
Ig91reskKFPK6FxUcVLImQ,Pep Boys,suspension,2,2.0,2.1972245773362196
Ig91reskKFPK6FxUcVLImQ,Pep Boys,steering,2,2.0,2.1972245773362196
F3x_UpwH9bIDDY1IprEyEw,Mavis Discount Tire,wheels_and_tires,2,2.0,2.1972245773362196
XbmzNYMN6eulw3EzcGQifQ,Midas,body_and_exterior,2,2.0,2.1972245773362196
o5gSkXHI0YFtvlyMuz2q9A,Audi Service Conshohocken,interior,2,2.0,2.1972245773362196
vmwLQ5sDD4emlaQZv8Y-6w,Pep Boys,lighting,2,2.0,2.1972245773362196
vmwLQ5sDD4emlaQZv8Y-6w,Pep Boys,brakes,2,2.0,2.1972245773362196
voBKS7xPilHv3iWD54SOfw,Blatt Tire & Auto Repair,suspension,2,2.0,2.1972245773362196
oizc39U8lP8-13kK_PkEVw,Pep Boys,brakes,2,2.0,2.1972245773362196
EVAWswbzgdT5Wr4QxJraUg,Thomas Chevrolet,interior,2,2.0,2.1972245773362196
jE54zOGJrE2Y2BmvC6PKSA,Firestone Complete Auto Care,engine,2,2.0,2.1972245773362196
hBMntvGJV9yDtosy2zmYbw,Jim Sipala's Nissan of Devon,electrical_system,2,2.0,2.1972245773362196
ehhztfVpm2UjKvSg7FEbVg,Pep Boys,transmission,2,2.0,2.1972245773362196
YHpoMRXJatNmnTklfGwUVA,Reedman Toll Chrysler Dodge Jeep RAM of Springfield,transmission,2,2.0,2.1972245773362196
i_ZjjEZBlhD25qBt7yAoGg,Pep Boys,brakes,2,2.0,2.1972245773362196
oizc39U8lP8-13kK_PkEVw,Pep Boys,lighting,2,2.0,2.1972245773362196
vmwLQ5sDD4emlaQZv8Y-6w,Pep Boys,steering,2,2.0,2.1972245773362196
u1wHL1AHg7Nun0Y6A69x2g,Firestone Complete Auto Care,interior,2,2.0,2.1972245773362196
OI2K7ao8evC5t43Pt3T4Hg,Tri County Toyota,steering,2,2.0,2.1972245773362196
YQGfrfdW3hwobwHGIydiRw,Goodyear Auto Service,wheels_and_tires,2,2.0,2.1972245773362196
vn99BmcgJqMUwFoJOfD4dQ,Firestone Complete Auto Care,engine,2,2.0,2.1972245773362196
JDtG3M0fW4Q0BgWTALRCvw,Piazza Acura of West Chester - Service,brakes,2,2.0,2.1972245773362196
OI2K7ao8evC5t43Pt3T4Hg,Tri County Toyota,electrical_system,2,2.0,2.1972245773362196
e9PfkJ9q0rB3hfTKy7Ht5A,Wesley Wood Service Experts,climate_control,2,2.0,2.1972245773362196
o5gSkXHI0YFtvlyMuz2q9A,Audi Service Conshohocken,electrical_system,2,2.0,2.1972245773362196
1trZ_fJYb4u2NiTusqzqTg,D and J's BP Service Station,transmission,1,3.0,2.0794415416798357
VM3NG26dQqB6-7-QuKqu-g,CJ's Tire & Automotive,electrical_system,1,3.0,2.0794415416798357
a3RNYx-QtZvZ9ARXUE2AZQ,Conicelli-Toyota,wheels_and_tires,1,3.0,2.0794415416798357
a3RNYx-QtZvZ9ARXUE2AZQ,Conicelli-Toyota,electrical_system,1,3.0,2.0794415416798357
a3RNYx-QtZvZ9ARXUE2AZQ,Conicelli-Toyota,body_and_exterior,1,3.0,2.0794415416798357
O_ksSP-MfJDePgOS189B2g,Maaco Auto Body Shop & Painting,engine,1,3.0,2.0794415416798357
9yZwVEhw_BQXo9t2zz1rRQ,Hill Cadillac,suspension,1,3.0,2.0794415416798357
P5puexbwvEzaKV7cAdWxeQ,Mavis Discount Tire,body_and_exterior,1,3.0,2.0794415416798357
P5puexbwvEzaKV7cAdWxeQ,Mavis Discount Tire,transmission,1,3.0,2.0794415416798357
p7RzIdqbVGD-qaqPx2WRtw,Fretz RV,electrical_system,1,3.0,2.0794415416798357
a3RNYx-QtZvZ9ARXUE2AZQ,Conicelli-Toyota,engine,1,3.0,2.0794415416798357
3dWmjoSni1PJ2RVAR6s-Cg,Piazza Honda of Drexel Hill,electrical_system,1,3.0,2.0794415416798357
3dWmjoSni1PJ2RVAR6s-Cg,Piazza Honda of Drexel Hill,steering,1,3.0,2.0794415416798357
