business_name,business_id,fault_type,quarter,repair_count
Superior Motor Service,Hsn3r6wgkHC8YVWawvNhAg,engine,4.0,1
Superior Motor Service,Hsn3r6wgkHC8YVWawvNhAg,wheels_and_tires,4.0,1
Superior Motor Service Inc.,-7CYsFW13luajJHsl73bkg,brakes,1.0,1
Superior Motor Service Inc.,-7CYsFW13luajJHsl73bkg,electrical_system,1.0,1
Superior Motor Service Inc.,-7CYsFW13luajJHsl73bkg,engine,1.0,2
Superior Motor Service Inc.,-7CYsFW13luajJHsl73bkg,engine,2.0,1
Superior Motor Service Inc.,-7CYsFW13luajJHsl73bkg,engine,3.0,1
Superior Motor Service Inc.,-7CYsFW13luajJHsl73bkg,brakes,4.0,1
Super Quick Oil Change and Lube,T112O7kivhXqTuBqDwnH5Q,wheels_and_tires,1.0,1
Super Quick Oil Change and Lube,T112O7kivhXqTuBqDwnH5Q,wheels_and_tires,2.0,1
Super Quick Oil Change and Lube,T112O7kivhXqTuBqDwnH5Q,brakes,3.0,1
Super Quick Oil Change and Lube,T112O7kivhXqTuBqDwnH5Q,wheels_and_tires,4.0,1
Sussman Acura,uCUfHB8wUYtlW7eGGovRLQ,brakes,1.0,1
Sussman Acura,uCUfHB8wUYtlW7eGGovRLQ,body_and_exterior,2.0,1
Sussman Acura,uCUfHB8wUYtlW7eGGovRLQ,body_and_exterior,4.0,1
Sussman Acura,uCUfHB8wUYtlW7eGGovRLQ,engine,4.0,1
Sussman Acura,uCUfHB8wUYtlW7eGGovRLQ,interior,4.0,1
Sussman Acura,uCUfHB8wUYtlW7eGGovRLQ,steering,4.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,engine,1.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,electrical_system,2.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,engine,2.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,transmission,2.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,electrical_system,3.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,wheels_and_tires,3.0,1
Sussman Honda,AzdXHnjfIA0ljYbyPg5roQ,electrical_system,4.0,1
Sussman Hyundai,84yw5ygD_XsNZ-SDVdctLA,brakes,1.0,1
Sussman Hyundai,84yw5ygD_XsNZ-SDVdctLA,electrical_system,2.0,1
Sussman Hyundai,84yw5ygD_XsNZ-SDVdctLA,transmission,2.0,1
Sussman Hyundai,84yw5ygD_XsNZ-SDVdctLA,body_and_exterior,3.0,2
Sussman Hyundai,84yw5ygD_XsNZ-SDVdctLA,wheels_and_tires,3.0,4
Sussman Hyundai,84yw5ygD_XsNZ-SDVdctLA,transmission,4.0,1
Swedeworks Automotive,r70O-kQTFLr_qtm-8Vyw5w,lighting,1.0,1
Swedeworks Automotive,r70O-kQTFLr_qtm-8Vyw5w,transmission,4.0,1
Take A Taste Cafe,5vY_YMSIIgDpcxNhUxk_Sg,lighting,2.0,1
Taylor's Certified Auto Service,86zlZrriX8J3LfJoNmI4fw,engine,2.0,2
Taylor's Certified Auto Service,86zlZrriX8J3LfJoNmI4fw,suspension,2.0,1
Taylor's Certified Auto Service,86zlZrriX8J3LfJoNmI4fw,wheels_and_tires,2.0,1
Taylor's Certified Auto Service,86zlZrriX8J3LfJoNmI4fw,brakes,3.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,body_and_exterior,1.0,3
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,brakes,1.0,2
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,electrical_system,1.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,interior,1.0,2
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,lighting,1.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,wheels_and_tires,1.0,2
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,body_and_exterior,2.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,electrical_system,2.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,interior,2.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,wheels_and_tires,2.0,2
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,body_and_exterior,3.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,brakes,3.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,electrical_system,3.0,3
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,engine,3.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,steering,3.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,transmission,3.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,wheels_and_tires,3.0,3
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,body_and_exterior,4.0,4
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,electrical_system,4.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,engine,4.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,interior,4.0,3
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,lighting,4.0,1
Team Collision Center of Langhorne,eqWYd-1z04eTw8smFKBUOQ,steering,4.0,1
Tec-One Foreign Motors,P3peXa2rUl1LvDSiY5MKOg,transmission,1.0,1
Tec-One Foreign Motors,P3peXa2rUl1LvDSiY5MKOg,body_and_exterior,3.0,1
Tec-One Foreign Motors,P3peXa2rUl1LvDSiY5MKOg,transmission,4.0,1
Telford Auto Repair & Tire,B4FenDkijzj-JdWvFZWA8A,engine,2.0,1
Telford Auto Repair & Tire,B4FenDkijzj-JdWvFZWA8A,wheels_and_tires,4.0,2
Teter's Garage,OzmVJ6fYpRISqoS_qO3wYg,brakes,4.0,1
Than's Auto Body Shop,QxecXQwEvcFfwYpsuNvaGA,brakes,3.0,1
The Body Shop Center City,-tx2Fb2MWnEqiCmr23uOrQ,wheels_and_tires,2.0,1
The Body Shop Center City,-tx2Fb2MWnEqiCmr23uOrQ,body_and_exterior,3.0,1
The Body Shop Center City,-tx2Fb2MWnEqiCmr23uOrQ,body_and_exterior,4.0,1
The Body Shop Center City,-tx2Fb2MWnEqiCmr23uOrQ,lighting,4.0,1
The Engine Exchange & Auto Repair,JuzHhuWV19SRNcHk7YNwHw,engine,1.0,1
The Engine Exchange & Auto Repair,JuzHhuWV19SRNcHk7YNwHw,engine,2.0,1
The Engine Exchange & Auto Repair,JuzHhuWV19SRNcHk7YNwHw,lighting,2.0,1
The Engine Exchange & Auto Repair,JuzHhuWV19SRNcHk7YNwHw,engine,4.0,1
The Great Britains,rGvux89F8m-NOFwI75dDPA,transmission,1.0,1
The Great Britains,rGvux89F8m-NOFwI75dDPA,brakes,3.0,1
The Great Britains,rGvux89F8m-NOFwI75dDPA,engine,3.0,1
The Great Britains,rGvux89F8m-NOFwI75dDPA,brakes,4.0,1
The It Factor Productions,wuvBkxAjbo-LCBWEw-BKag,lighting,1.0,1
The It Factor Productions,wuvBkxAjbo-LCBWEw-BKag,body_and_exterior,3.0,1
The Porsche Specialist,0b0u6FZOW8MLO4QJqrQRYQ,engine,1.0,1
The Porsche Specialist,0b0u6FZOW8MLO4QJqrQRYQ,transmission,2.0,1
The Porsche Specialist,0b0u6FZOW8MLO4QJqrQRYQ,wheels_and_tires,2.0,1
The Porsche Specialist,0b0u6FZOW8MLO4QJqrQRYQ,engine,3.0,1
The Porsche Specialist,0b0u6FZOW8MLO4QJqrQRYQ,engine,4.0,1
The Porsche Specialist,0b0u6FZOW8MLO4QJqrQRYQ,transmission,4.0,1
Thomas Chevrolet,EVAWswbzgdT5Wr4QxJraUg,body_and_exterior,3.0,1
Thomas Chevrolet,EVAWswbzgdT5Wr4QxJraUg,interior,3.0,2
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,body_and_exterior,1.0,1
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,brakes,1.0,1
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,wheels_and_tires,1.0,2
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,body_and_exterior,2.0,1
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,brakes,2.0,1
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,wheels_and_tires,2.0,1
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,engine,3.0,1
Thomas Maggiano Auto Repair,g0iCVzC9wUaELvX68ADrsg,wheels_and_tires,3.0,1
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,body_and_exterior,1.0,2
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,engine,1.0,4
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,steering,1.0,2
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,body_and_exterior,2.0,2
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,transmission,2.0,1
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,wheels_and_tires,2.0,1
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,interior,4.0,1
Thompson BMW,pYj1dedLBcbgKzgfLB-D6g,lighting,4.0,2
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,body_and_exterior,1.0,1
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,engine,1.0,1
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,brakes,2.0,1
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,electrical_system,3.0,2
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,brakes,4.0,2
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,electrical_system,4.0,1
Thompson Lexus Doylestown,yj3R0eYVlR3A0b1BEaVKYA,engine,4.0,2
Thompson Lexus Willow Grove,5P_GjZRG7N5-on3K3zo4MA,wheels_and_tires,1.0,1
Thompson Lexus Willow Grove,5P_GjZRG7N5-on3K3zo4MA,steering,3.0,1
Thompson Lexus Willow Grove,5P_GjZRG7N5-on3K3zo4MA,transmission,4.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,brakes,1.0,2
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,suspension,1.0,2
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,wheels_and_tires,1.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,brakes,2.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,engine,2.0,2
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,lighting,2.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,transmission,2.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,wheels_and_tires,2.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,body_and_exterior,3.0,2
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,engine,3.0,3
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,lighting,3.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,body_and_exterior,4.0,3
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,climate_control,4.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,electrical_system,4.0,1
Thompson Toyota,PGRL9DzeBl4dJbgC-dNLhg,transmission,4.0,1
Thompson Volkswagen,oNN_Tmvd4mqrvYBr0HTIxQ,transmission,1.0,1
Thompson Volkswagen,oNN_Tmvd4mqrvYBr0HTIxQ,body_and_exterior,2.0,2
Thompson Volkswagen,oNN_Tmvd4mqrvYBr0HTIxQ,lighting,3.0,1
Three Suns Auto Care,vhSECgC9h-mWTzlgxZNefA,brakes,2.0,1
Three Suns Auto Care,vhSECgC9h-mWTzlgxZNefA,suspension,2.0,1
Three Suns Auto Care,vhSECgC9h-mWTzlgxZNefA,wheels_and_tires,4.0,1
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,body_and_exterior,1.0,1
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,engine,1.0,1
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,wheels_and_tires,1.0,2
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,wheels_and_tires,2.0,1
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,engine,3.0,1
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,steering,3.0,1
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,wheels_and_tires,3.0,2
Tim's Auto Care,6lXkFYfttecwkhCNvvEl9g,wheels_and_tires,4.0,3
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,wheels_and_tires,1.0,1
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,electrical_system,2.0,1
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,transmission,2.0,1
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,wheels_and_tires,2.0,1
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,body_and_exterior,3.0,1
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,brakes,3.0,1
Tire Choice Auto Service Centers,I7ik7RrP0g6hsmMT_TAMZw,body_and_exterior,4.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,body_and_exterior,1.0,2
Tires Etc,_veiFeqzouo-7xDGaa9VCA,brakes,1.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,electrical_system,1.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,engine,1.0,3
Tires Etc,_veiFeqzouo-7xDGaa9VCA,steering,1.0,1
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,suspension,1.0,1
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,wheels_and_tires,1.0,5
Tires Etc,_veiFeqzouo-7xDGaa9VCA,wheels_and_tires,1.0,8
Tires Etc,_veiFeqzouo-7xDGaa9VCA,body_and_exterior,2.0,3
Tires Etc,_veiFeqzouo-7xDGaa9VCA,brakes,2.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,steering,2.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,wheels_and_tires,2.0,8
Tires Etc,_veiFeqzouo-7xDGaa9VCA,body_and_exterior,3.0,2
Tires Etc,_veiFeqzouo-7xDGaa9VCA,brakes,3.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,engine,3.0,4
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,interior,3.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,lighting,3.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,steering,3.0,2
Tires Etc,_veiFeqzouo-7xDGaa9VCA,suspension,3.0,2
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,transmission,3.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,transmission,3.0,1
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,wheels_and_tires,3.0,3
Tires Etc,_veiFeqzouo-7xDGaa9VCA,wheels_and_tires,3.0,13
Tires Etc,_veiFeqzouo-7xDGaa9VCA,brakes,4.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,electrical_system,4.0,2
Tires Etc,_veiFeqzouo-7xDGaa9VCA,steering,4.0,1
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,suspension,4.0,1
Tires Etc,hS6dyRJWAw9XZYTeuXFKqg,wheels_and_tires,4.0,1
Tires Etc,_veiFeqzouo-7xDGaa9VCA,wheels_and_tires,4.0,4
Tires Plus,mmRvfj6ab902lxuH9zNFvw,body_and_exterior,1.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,body_and_exterior,1.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,brakes,1.0,1
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,brakes,1.0,1
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,brakes,1.0,2
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,electrical_system,1.0,1
Tires Plus,nruyBZmjiLbklEPvLnE2aw,electrical_system,1.0,1
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,electrical_system,1.0,1
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,electrical_system,1.0,1
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,engine,1.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,engine,1.0,1
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,engine,1.0,1
Tires Plus,mmRvfj6ab902lxuH9zNFvw,engine,1.0,2
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,engine,1.0,1
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,engine,1.0,1
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,engine,1.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,lighting,1.0,1
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,lighting,1.0,1
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,steering,1.0,1
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,steering,1.0,1
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,suspension,1.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,transmission,1.0,1
Tires Plus,1tTcybE7LMXlEQMzMcU1Cg,wheels_and_tires,1.0,1
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,wheels_and_tires,1.0,2
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,wheels_and_tires,1.0,5
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,wheels_and_tires,1.0,3
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,wheels_and_tires,1.0,3
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,wheels_and_tires,1.0,2
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,wheels_and_tires,1.0,3
Tires Plus,GK5_MsgwdryfvoHdL2ifGw,wheels_and_tires,1.0,3
Tires Plus,mmRvfj6ab902lxuH9zNFvw,wheels_and_tires,1.0,3
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,wheels_and_tires,1.0,3
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,wheels_and_tires,1.0,3
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,wheels_and_tires,1.0,4
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,wheels_and_tires,1.0,5
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,wheels_and_tires,1.0,2
Tires Plus,GK5_MsgwdryfvoHdL2ifGw,body_and_exterior,2.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,brakes,2.0,1
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,brakes,2.0,2
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,brakes,2.0,1
Tires Plus,mmRvfj6ab902lxuH9zNFvw,brakes,2.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,brakes,2.0,1
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,brakes,2.0,1
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,brakes,2.0,1
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,brakes,2.0,1
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,electrical_system,2.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,engine,2.0,1
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,engine,2.0,1
Tires Plus,nruyBZmjiLbklEPvLnE2aw,engine,2.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,engine,2.0,1
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,engine,2.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,lighting,2.0,2
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,lighting,2.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,steering,2.0,1
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,steering,2.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,suspension,2.0,1
Tires Plus,mmRvfj6ab902lxuH9zNFvw,suspension,2.0,1
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,transmission,2.0,1
Tires Plus,1tTcybE7LMXlEQMzMcU1Cg,wheels_and_tires,2.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,wheels_and_tires,2.0,8
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,wheels_and_tires,2.0,3
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,wheels_and_tires,2.0,1
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,wheels_and_tires,2.0,3
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,wheels_and_tires,2.0,5
Tires Plus,mmRvfj6ab902lxuH9zNFvw,wheels_and_tires,2.0,1
Tires Plus,nruyBZmjiLbklEPvLnE2aw,wheels_and_tires,2.0,5
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,wheels_and_tires,2.0,3
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,wheels_and_tires,2.0,3
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,wheels_and_tires,2.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,body_and_exterior,3.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,body_and_exterior,3.0,2
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,body_and_exterior,3.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,brakes,3.0,2
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,brakes,3.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,brakes,3.0,1
Tires Plus,mmRvfj6ab902lxuH9zNFvw,brakes,3.0,2
Tires Plus,nruyBZmjiLbklEPvLnE2aw,brakes,3.0,1
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,brakes,3.0,1
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,brakes,3.0,2
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,electrical_system,3.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,electrical_system,3.0,1
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,electrical_system,3.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,engine,3.0,1
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,engine,3.0,2
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,engine,3.0,2
Tires Plus,mmRvfj6ab902lxuH9zNFvw,engine,3.0,1
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,engine,3.0,1
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,interior,3.0,1
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,interior,3.0,1
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,lighting,3.0,1
Tires Plus,GK5_MsgwdryfvoHdL2ifGw,steering,3.0,1
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,steering,3.0,1
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,steering,3.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,transmission,3.0,1
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,wheels_and_tires,3.0,6
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,wheels_and_tires,3.0,3
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,wheels_and_tires,3.0,5
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,wheels_and_tires,3.0,4
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,wheels_and_tires,3.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,wheels_and_tires,3.0,3
Tires Plus,mmRvfj6ab902lxuH9zNFvw,wheels_and_tires,3.0,1
Tires Plus,nruyBZmjiLbklEPvLnE2aw,wheels_and_tires,3.0,4
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,wheels_and_tires,3.0,5
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,wheels_and_tires,3.0,5
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,wheels_and_tires,3.0,3
Tires Plus,yMhZG1NB-gvvEPAxJmfxDg,wheels_and_tires,3.0,2
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,wheels_and_tires,3.0,2
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,body_and_exterior,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,body_and_exterior,4.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,body_and_exterior,4.0,1
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,body_and_exterior,4.0,1
Tires Plus,1tTcybE7LMXlEQMzMcU1Cg,brakes,4.0,1
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,brakes,4.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,brakes,4.0,2
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,brakes,4.0,1
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,brakes,4.0,2
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,brakes,4.0,2
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,brakes,4.0,1
Tires Plus,1tTcybE7LMXlEQMzMcU1Cg,electrical_system,4.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,electrical_system,4.0,2
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,electrical_system,4.0,2
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,engine,4.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,engine,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,engine,4.0,1
Tires Plus,GK5_MsgwdryfvoHdL2ifGw,engine,4.0,1
Tires Plus,mmRvfj6ab902lxuH9zNFvw,engine,4.0,1
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,engine,4.0,1
Tires Plus,z3jJc2dxTpEbFt4IBuYQiQ,engine,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,interior,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,lighting,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,suspension,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,transmission,4.0,1
Tires Plus,3EMbkzRMhhM81ntFVN3yFg,wheels_and_tires,4.0,1
Tires Plus,5lY8yqbvWwQzi_sEwi3ljA,wheels_and_tires,4.0,3
Tires Plus,8A4RXm6fl9CuCACNb8a-YQ,wheels_and_tires,4.0,2
Tires Plus,9je-9Oz02sTxL-kF1gkhQw,wheels_and_tires,4.0,1
Tires Plus,cdSPXyn_XH7ZKEdjjeF1-w,wheels_and_tires,4.0,1
Tires Plus,dvidzWEPgTQPeBc8CUV2OQ,wheels_and_tires,4.0,3
Tires Plus,GK5_MsgwdryfvoHdL2ifGw,wheels_and_tires,4.0,2
Tires Plus,mmRvfj6ab902lxuH9zNFvw,wheels_and_tires,4.0,4
Tires Plus,RC7HcGBuhg5Llmhutsw2sw,wheels_and_tires,4.0,1
Tires Plus,yamAA4kSOegaxFjhGhI0OQ,wheels_and_tires,4.0,4
Tires Plus,YIxuDMyee2bb1vT-eIgOoQ,wheels_and_tires,4.0,4
